year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,total_generation,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,1,11,263.600385,931,70.58333333,1.291666667,107.75,12.91666667,0.020486371,0,0,0.148945392,0.082017444,0.008089456,0,0,0,0.064951604,0.024603058,0.036146514,0,0.19407331,0.003201309,0.00248842,0.025222234,0.010144452,0,0.379630435,597568,16923,226035,530689,526438,30.18291664,56.99749978
2015,1,12,264.0976245,930.5833333,72.33333333,1.166666667,103.2083333,12.16666667,0.015523883,0.030646323,0,0.300381798,0.237728232,0.013463997,0,0,0,0.007768348,0.02667033,0.105257763,0,0.178800113,0.003040717,0.002260608,0.030260539,0.007512107,0,0.040685243,702466,21791,28448,725670,725037,62.59875059,69.05583302
2015,1,13,264.4874204,924.5833333,71.625,1.291666667,175.9166667,12.5,0.01567739,0.025456922,0,0.183620843,0.199551555,0.009723671,0,0,0,0.016321737,0.027827757,0.078537643,0,0.212148808,0.002439687,0.002101924,0.027588724,0.008024464,0,0.190978876,769771,22291,147397,749490,743201,54.95499945,67.33166695
2015,1,14,265.0788358,924.0416667,82.375,1.125,218.3333333,51.33333333,0.015593726,0.025496998,0,0.18517341,0.207096014,0.009819607,0,0,0,0.011535367,0.029332681,0.095491785,0,0.2101607,0.002497056,0.00218428,0.022576472,0.007926221,0,0.175115682,776915,19061,135358,748853,742683,59.49583324,72.26541631
2015,1,15,266.5854302,929.2916667,83.58333333,2.708333333,198.7083333,58,0.014632925,0.024226072,0,0.125969541,0.178055988,0.010152976,0,0,0,0.023342406,0.030399931,0.059079729,0,0.213934908,0.002310117,0.002210475,0.018302628,0.007853348,0,0.289528956,762732,15534,220941,755079,741523,46.03333282,58.28791666
2015,1,16,266.6071638,912.9583333,85.625,3.416666667,256.6666667,34.83333333,0.014333577,0.021053352,0,0.136083382,0.161760305,0.009952217,0,0,0,0.028445232,0.033342717,0.060234501,0,0.207128618,0.002507076,0.002165951,0.020541031,0.007636627,0,0.294815412,788568,15644,228242,749559,742174,51.14000018,63.8954169
2015,1,17,261.6218376,921,75.58333333,1.75,247.5833333,5.333333333,0.01586937,0.026933532,0,0.14954826,0.177036401,0.009316305,0,0,0,0.023832766,0.035154625,0.078030355,0,0.22878727,0.002575569,0.002414508,0.033345144,0.00848019,0,0.208675704,714017,21797,149410,676563,671689,45.08583307,57.02708276
2015,1,18,263.391332,911.625,91.58333333,2.541666667,160.7083333,81.5,0.016898286,0.027200285,0,0.159914624,0.171637589,0.009032859,0,0,0,0.034905043,0.03650584,0.07910827,0,0.240871329,0.002732853,0.002470475,0.008726261,0.008939995,0,0.20105629,678412,5715,138724,643505,642151,41.29333289,55.07374938
2015,1,19,263.0733573,915.7272727,80.18181818,4.727272727,71,43.09090909,0.015107156,0.025551887,0,0.161382633,0.205558893,0.009322035,0,0,0,0.022740926,0.033537379,0.071951029,0,0.20330506,0.002440949,0.002094855,0.023081393,0.007726625,0,0.216199181,710789,14863,156473,689697,687273,48.85454525,62.23727278
2015,1,20,262.4271673,910.9166667,78.41666667,1.458333333,258.2916667,55.5,0.015565821,0.026591825,0,0.223583426,0.229720396,0.009394186,0,0,0,0.008213012,0.03496789,0.119719702,0,0.17999168,0.002557499,0.002240379,0.014400053,0.007853524,0,0.125200607,778886,11125,98114,786568,787865,58.629584,71.99666691
2015,1,21,262.6568972,914.125,78.41666667,3.291666667,274.4583333,39.08333333,0.015363181,0.025575808,0,0.160355068,0.212527323,0.009418796,0,0,0,0.017322211,0.033821928,0.078823535,0,0.17772588,0.00254973,0.002195808,0.0180475,0.007009887,0,0.239263345,802438,16406,191460,791046,790416,49.61458365,63.90875022
2015,1,22,265.0434596,915.75,72.20833333,4.5,311.7916667,14.29166667,0.014748542,0.022782214,0,0.146456233,0.197111564,0.009054485,0,0,0,0.02170635,0.031116265,0.057846502,0,0.192613043,0.002375516,0.002041627,0.022657753,0.00622421,0,0.273265694,835608,19079,227561,783860,784293,48.97833331,61.84083366
2015,1,23,262.6593768,924.125,71.125,2.25,289.0833333,10.5,0.015448514,0.021887842,0,0.144454126,0.20360245,0.009515814,0,0,0,0.01962392,0.03180382,0.060362276,0,0.199827208,0.002507446,0.002063228,0.035448122,0.006352442,0,0.247102792,817166,26688,202120,779975,773212,51.79708306,64.51166662
2015,1,24,260.8282916,925.4583333,65.54166667,1.208333333,223.0416667,0,0.015851843,0.016434661,0,0.122223538,0.178669398,0.008704583,0,0,0,0.024209158,0.033137176,0.06260381,0,0.219679329,0.001725572,0.002370306,0.042907791,0.006771726,0,0.264711108,742942,28067,196101,687118,689573,45.10791667,55.68083334
2015,1,25,263.746563,929.3333333,66.04166667,1.333333333,92.95833333,0,0.013999234,0.013962192,0,0.116373095,0.122373943,0.008083447,0,0,0,0.042949827,0.03250665,0.051110102,0,0.223941106,0.00073673,0.00231034,0.046135462,0.007132695,0,0.318385177,728897,30331,232175,643410,632418,39.0358332,51.18166606
2015,1,26,262.2134984,927.7916667,66.66666667,0.833333333,169.9583333,9.583333333,0.013563494,0.024323968,0,0.15865015,0.192288945,0.009080709,0,0,0,0.018261207,0.032775245,0.094054042,0,0.208957382,0.001491703,0.002162074,0.041447847,0.006701149,0,0.196242086,781657,29469,153419,761218,754108,55.8858331,68.25833273
2015,1,27,263.5208979,942.2173913,73.65217391,1.434782609,211.2608696,0,0.01344582,0.023838544,0,0.140448999,0.205508303,0.00949616,0,0,0,0.01443655,0.029666215,0.067735736,0,0.207257666,0.001293122,0.002149899,0.03637321,0.006250754,0,0.242099023,753989,26836,181973,726089,723405,52.85826061,64.73521755
2015,1,28,262.7952602,926.173913,71.04347826,1.086956522,247.8695652,2.434782609,0.014047978,0.014126082,0,0.15617602,0.203443855,0.009823619,0,0,0,0.016842221,0.028749067,0.078638779,0,0.210276623,0.00134393,0.002263674,0.035562983,0.00625372,0,0.222451447,742598,24633,164460,729046,720805,55.2621732,67.63260866
2015,1,29,266.809063,923.875,75.54166667,3.708333333,245.3333333,39.45833333,0.01377701,0.000109772,0,0.10788003,0.130930929,0.009492199,0,0,0,0.021412951,0.030015874,0.061339145,0,0.201273849,0.001222293,0.00217694,0.01949379,0.005872188,0,0.395003028,810771,17371,317227,765657,753812,42.46708314,54.85833248
2015,1,30,272.3908704,905.125,82.04166667,7.333333333,250.6666667,87.66666667,0.013075082,0,0,0.10253299,0.048992814,0.008807442,0,0,0,0.030059964,0.036735476,0.104861481,0,0.205697243,0.001297806,0.00217225,0.010688631,0.005612067,0,0.429466753,793647,9264,341765,743547,743612,32.73083321,45.24083364
2015,1,31,268.861908,911.3333333,70.04166667,7.625,283.625,42.625,0.011951714,0,0,0.085003121,0.036656856,0.006093558,0,0,0,0.031278921,0.039531455,0.119431053,0,0.219724566,0.001311527,0.001992177,0.024067538,0.005742473,0,0.417215042,743408,18897,310093,659012,664710,16.96958331,29.91166671
2015,2,1,254.9486225,878.6153846,61.30769231,5,276.6153846,2.461538462,0.016454781,0.011140883,0,0.198618567,0.192803584,0.009397588,0,0,0,0.030584169,0.038919577,0.128940791,0,0.25556219,0.001548262,0.00272446,0.017051882,0.00739925,0,0.088854016,333277,5048,30000,318636,318609,46.05000012,31.52692311
2015,2,2,265.3764394,917.7916667,89.54166667,4.75,244.4166667,75.375,0.014600846,0,0,0.140266538,0.130688404,0.008124054,0,0,0,0.013065838,0.041668407,0.138694983,0,0.213334726,0.002235942,0.00213413,0.013645382,0.005003133,0,0.276537618,766120,10000,211869,761416,762607,46.48916666,59.8841664
2015,2,3,266.6811053,926.125,80.375,5.333333333,265.4583333,43,0.015110042,0,0,0.154242141,0.093888065,0.008819771,0,0,0,0.015331425,0.048810752,0.175351376,0,0.22308938,0.002622427,0.002212459,0.040560836,0.006815029,0,0.213146297,731765,28534,156809,688213,680972,41.89333316,54.79333297
2015,2,4,262.9492912,905.5,69.5,5.5,325.6666667,39.5,0.014468972,0,0,0.136829312,0.070066384,0.009882218,0,0,0,0.021779627,0.055895468,0.107517142,0,0.269798796,0.002250324,0.00227185,0.092117573,0.006598633,0,0.210523701,603913,50590,127466,549104,547302,36.40458266,51.98083345
2015,2,5,263.3455048,917.2916667,58.79166667,5.541666667,239.75,39.5,0.015182498,0,0,0.186839905,0.104321146,0.011140416,0,0,0,0.034572236,0.04685683,0.087095472,0,0.156519178,0.00294047,0.002770206,0.08107832,0.005988207,0,0.264695116,587321,45061,155414,542136,545339,38.27333339,54.98875006
2015,2,6,262.306956,914.375,66.79166667,3.25,307.625,24.29166667,0.018762295,0.034120715,0,0.158947505,0.256614436,0.01250665,0,0,0,0.00170735,0.029928118,0.120887822,0,0.176651985,0.003035805,0.002449676,0.090818971,0.008679031,0,0.084889641,646616,56946,54854,671641,675913,54.00833321,58.76041667
2015,2,7,260.8395182,918.9583333,67.20833333,1.583333333,124.125,37.33333333,0.015099707,0.029727507,0,0.217526663,0.238653309,0.011386466,0,0,0,0.004450767,0.021977429,0.081951542,0,0.186070624,0.002679089,0.001783812,0.069400138,0.006748284,0,0.112544663,741670,51743,84086,735463,727926,61.47708384,63.509583
2015,2,8,261.0045789,925,69.16666667,2,21.91666667,0,0.01851846,0.014912093,0,0.141454642,0.178477389,0.010686816,0,0,0,0.040000756,0.022824053,0.051125376,0,0.244365248,0.002949662,0.002365399,0.08807883,0.008285196,0,0.175956081,634988,56880,111741,580270,569399,43.59583314,50.99208355
2015,2,9,265.9235827,916.875,66.33333333,3.708333333,75.08333333,6.416666667,0.016190019,0.02973406,0,0.178011675,0.245069312,0.012241756,0,0,0,0.00542904,0.020012623,0.058757004,0,0.225206623,0.002758786,0.002341827,0.057793142,0.008569087,0,0.137885045,700308,39760,96725,692455,696327,56.04749934,63.6187501
2015,2,10,268.6470846,908.5833333,73.625,3.208333333,99.5,83.08333333,0.020282136,0.03102426,0,0.187587785,0.250665792,0.014769048,0,0,0,0.009157092,0.018483673,0.076836401,0,0.214809537,0.003235977,0.002609811,0.062847314,0.009558843,0,0.09813233,637211,39190,61960,640623,645354,55.13999955,70.81083314
2015,2,11,267.3025881,918.6666667,80.20833333,2.791666667,103.4166667,56.70833333,0.020317889,0,0,0.173022325,0.168306445,0.009798446,0,0,0,0.019750065,0.023613434,0.069384383,0,0.179531414,0.002729269,0.002184653,0.009849503,0.009550893,0,0.311961283,646327,6979,202341,599035,613603,43.61374958,74.09708325
2015,2,12,268.3628337,904.875,78.95833333,1,113.5416667,43,0.014865704,0.030160788,0,0.310255224,0.238682235,0.013339948,0,0,0,0.008697368,0.024797017,0.085495169,0,0.174896442,0.002970918,0.002315037,0.023100343,0.007385606,0,0.063038201,719643,17436,46047,726894,722516,63.53833294,75.07708343
2015,2,13,271.7083346,900.25,81.70833333,2.625,203.8333333,47.66666667,0.012735035,0.024210096,0,0.139650907,0.198543149,0.010635908,0,0,0,0.014944642,0.036001703,0.11353161,0,0.201891076,0.002478981,0.002126437,0.032090202,0.00608511,0,0.205075145,805573,24671,165038,763675,745378,49.01124954,61.52125025
2015,2,14,273.0020828,896.6666667,86.45833333,4.125,241.6666667,76.33333333,0.012700669,0.00012911,0,0.104480373,0.073261112,0.008936522,0,0,0,0.04785578,0.038302993,0.097764006,0,0.217492636,0.002544926,0.002249437,0.012989502,0.006464803,0,0.374828131,751299,11548,279945,666559,666392,37.29833301,48.94416666
2015,2,15,271.1751938,915.7083333,84,4,268.75,40,0.013120239,0,0,0.113557485,0.06676614,0.007469034,0,0,0,0.052586212,0.042625129,0.107304605,0,0.23242622,0.002672694,0.002127914,0.018098646,0.006564386,0,0.334681297,703036,12950,235159,617112,612086,27.7562503,41.57125012
2015,2,16,271.3707314,917.0416667,76.375,2,257.1666667,33.04166667,0.014136302,0.014839249,0,0.157302711,0.136971939,0.010634906,0,0,0,0.015220735,0.041531224,0.130993556,0,0.21798557,0.002657059,0.002147523,0.019034255,0.006442568,0,0.230102401,749701,18006,171939,726543,718997,49.43249973,63.62750006
2015,2,17,269.5529238,937.875,69.5,6.375,27.79166667,32.83333333,0.012952946,0.011693246,0,0.107709145,0.097898208,0.010113795,0,0,0,0.046044193,0.036163273,0.099663477,0,0.197245553,0.002457862,0.002070541,0.016780309,0.005540748,0,0.353666703,828769,14745,291654,726330,746941,38.20208319,51.37375037
2015,2,18,269.0590426,910.375,67.66666667,3.583333333,44.75,30.41666667,0.014432356,0.015341232,0,0.144395408,0.135155373,0.010611544,0,0,0,0.021171405,0.03756774,0.130929916,0,0.206086826,0.002624523,0.001967762,0.035545773,0.006641985,0,0.237528158,793287,27108,189314,760810,746344,44.6408329,58.07916681
2015,2,19,270.1888542,924.6666667,68.29166667,1.041666667,123.0833333,6.333333333,0.015448526,0.016560989,0,0.188805885,0.167181131,0.011771694,0,0,0,0.011043753,0.041108114,0.172401357,0,0.216789846,0.002756629,0.002242164,0.046486127,0.006971792,0,0.100431991,754182,33094,75811,755104,732766,54.28958353,68.31791687
2015,2,20,270.0596237,901.875,74.16666667,1.208333333,177.7916667,37.75,0.014914182,0.017934709,0,0.164334001,0.171372094,0.011717236,0,0,0,0.005660145,0.042327462,0.166104884,0,0.218500322,0.002634273,0.002313509,0.031516384,0.006288308,0,0.14438249,748214,22158,107880,740803,730876,50.00250022,63.21916628
2015,2,21,270.957709,890.0833333,77.375,3.958333333,289.1666667,32.33333333,0.014197299,0.000156119,0,0.114325045,0.061436102,0.008821385,0,0,0,0.037958565,0.039090765,0.137560937,0,0.221900331,0.002565777,0.002283406,0.027829855,0.006318056,0,0.32555636,736619,18504,238940,659831,658087,33.31333303,44.80416656
2015,2,22,271.434583,906.5416667,65.75,3.583333333,294.5833333,17.83333333,0.012428569,0,0,0.104360372,0.038421332,0.006819143,0,0,0,0.058368201,0.037072861,0.11942661,0,0.220183424,0.002558189,0.002069183,0.046594335,0.00570103,0,0.345996751,742322,32000,255799,606644,609005,15.83333323,30.11666679
2015,2,23,270.1360613,908.75,75.79166667,3.875,236.2916667,33.25,0.013855002,0,0,0.103105549,0.043732933,0.009477408,0,0,0,0.033382788,0.038915176,0.12237278,0,0.206677823,0.002463898,0.001949111,0.017340887,0.00612939,0,0.400597255,790617,17121,315271,719203,725505,28.61291671,43.295
2015,2,24,270.518041,904.9583333,60.625,5.291666667,291.5,18.25,0.012672006,0,0,0.108325446,0.040284734,0.008881423,0,0,0,0.027362962,0.037762577,0.132110862,0,0.200083011,0.002414415,0.002017726,0.041889855,0.006424156,0,0.379770826,816761,31022,309848,741246,743325,25.6583333,40.57958325
2015,2,25,270.5284767,923.625,66.54166667,4.5,309.7916667,37.16666667,0.013624373,0,0,0.111911613,0.055275849,0.009175006,0,0,0,0.015198746,0.038336212,0.134120603,0,0.206040896,0.002317405,0.0021635,0.041690583,0.006612867,0,0.363532346,792697,29355,287578,745119,738703,32.76499995,46.94583336
2015,2,26,272.3414205,923.0833333,67.625,2.625,295.4583333,46.16666667,0.014700775,0,0,0.123819659,0.066628572,0.010091465,0,0,0,0.01215825,0.040334408,0.14816106,0,0.2141291,0.002087754,0.002322348,0.034411897,0.006053569,0,0.325101144,763021,28557,248568,729030,723511,39.03666663,52.61666695
2015,2,27,269.1939252,976.2916667,64.5,3.166666667,303.4166667,7.25,0.014713085,0,0,0.115362704,0.06618246,0.009593473,0,0,0,0.023430089,0.041588472,0.141954527,0,0.210573056,0.001314704,0.002317488,0.048732986,0.006027016,0,0.31820994,775840,32987,247417,721183,705439,37.88916651,51.57374986
2015,2,28,270.6160596,915.7083333,75.83333333,1.583333333,214.2916667,17.33333333,0.015397563,0,0,0.121277208,0.066442721,0.008121017,0,0,0,0.032538735,0.045666154,0.149297234,0,0.234987268,0.002429831,0.002543482,0.041727209,0.00672987,0,0.272841709,695110,27188,188321,633548,625598,33.53666663,45.24125004
2015,3,1,275.7094154,925.8333333,74.625,2.291666667,254.5833333,18.08333333,0.016529469,0.01107262,0,0.179059821,0.210798479,0.009649958,0,0,0,0.014706444,0.036543008,0.090772256,0,0.249480828,0.001497539,0.002625278,0.042016665,0.007975159,0,0.127272477,654407,24510,81554,610342,635372,51.59749937,37.55833332
2015,3,2,276.4908511,911.5416667,81.33333333,1.708333333,209.7916667,31.41666667,0.013734846,0,0,0.130363374,0.138933251,0.008770887,0,0,0,0.022278984,0.04111629,0.10927574,0,0.18899815,0.002526104,0.002114279,0.015238742,0.005402749,0,0.321246603,815881,13093,261529,783011,778455,42.0804166,54.87333298
2015,3,3,275.5548528,906.75,82.5,1.291666667,220.375,51.66666667,0.013645419,0,0,0.189423969,0.142914762,0.010249605,0,0,0,0.008939853,0.054020765,0.20865535,0,0.234519338,0.002771296,0.002219061,0.044433265,0.007401689,0,0.080805628,691734,31604,55539,697365,683447,52.38291645,63.73833323
2015,3,4,272.9965401,969.2083333,61,4,247.7083333,6,0.015463601,0,0,0.16559788,0.067828018,0.010083659,0,0,0,0.03645117,0.055095664,0.097362371,0,0.283487636,0.001703736,0.002343076,0.07253876,0.006744687,0,0.185299743,569337,36090,105300,499781,496233,34.27333299,45.8708334
2015,3,5,269.1943741,989.1666667,43.33333333,2.333333333,96.5,0,0.01500692,0,0,0.223111288,0.105831345,0.010355869,0,0,0,0.028833916,0.053181897,0.110695747,0,0.171190944,0.003359814,0.002864468,0.038388328,0.006198309,0,0.230981155,539018,26715,126042,529164,524758,37.03083332,39.59375008
2015,3,6,270.9618734,986.7083333,35.08333333,1.5,156.75,0,0.017860643,0.032649692,0,0.161970596,0.24338406,0.012012233,0,0,0,0.004051734,0.027555916,0.104494639,0,0.168710712,0.002846089,0.002309591,0.085289804,0.00889937,0,0.127964921,678475,57534,86969,680923,682072,53.15416638,58.76708285
2015,3,7,272.3905678,986.125,49,0.75,173.4583333,0,0.013778473,0.027957247,0,0.158150579,0.216721149,0.012161618,0,0,0,0.008561508,0.022351715,0.057090626,0,0.179606504,0.00252438,0.00206801,0.074507022,0.00655739,0,0.21796378,766921,57920,166111,730294,735626,57.65208324,55.01791636
2015,3,8,274.0298398,980.625,44.125,1.333333333,134.5,0.458333333,0.016468606,0.025581735,0,0.195444286,0.231974828,0.011009807,0,0,0,0.003984866,0.021477706,0.06630426,0,0.218995995,0.002715213,0.001993142,0.054502871,0.006138311,0,0.143408373,704917,45384,99990,693497,700765,58.75999975,49.29374997
2015,3,9,274.2165413,981.4166667,41.5,1.541666667,227.2916667,0,0.014882236,0.02756398,0,0.164108708,0.224415892,0.012440418,0,0,0,0.008484959,0.020409883,0.050931175,0,0.226119452,0.002850215,0.002373275,0.053597183,0.008833382,0,0.182989242,700298,39179,128367,679190,676017,52.66083304,56.20416673
2015,3,10,272.5911242,982.1666667,58.08333333,0.958333333,176.2916667,0,0.022792267,0.03147662,0,0.199295305,0.253441606,0.012787486,0,0,0,0.010526648,0.020317778,0.073474634,0,0.229759714,0.003439417,0.002836994,0.027618659,0.010517891,0,0.10171498,571027,20888,57969,568368,574249,48.25874964,62.26583322
2015,3,11,272.3383967,955.9583333,70.625,0.958333333,196.2083333,0.958333333,0.0188174,0.005001356,0,0.167613197,0.200339935,0.012346687,0,0,0,0.02893527,0.024992201,0.063443312,0,0.168939701,0.00174632,0.002087421,0.015340795,0.009168909,0,0.281227497,686014,10284,193371,663718,656621,46.17999975,57.66874997
2015,3,12,271.822436,978.1666667,61.95833333,1.416666667,221.375,1.916666667,0.01355554,0.029112343,0,0.248743246,0.239002175,0.013498,0,0,0,0.012846818,0.021573223,0.042223002,0,0.194676865,0.002881201,0.002293172,0.033749211,0.007097046,0,0.138748158,712550,22950,98194,721349,715562,59.26250013,56.5779171
2015,3,13,270.3714078,978.875,62.33333333,3.5,93.33333333,15.41666667,0.017409337,0,0,0.130140418,0.111624154,0.010153441,0,0,0,0.014503298,0.05111259,0.138787759,0,0.230863743,0.002740424,0.002283215,0.054407893,0.005032132,0,0.230941596,706460,38684,163157,668769,674321,40.20874945,51.31333335
2015,3,14,267.7074789,979.6666667,61.54166667,2.875,61.25,5.916666667,0.017786884,0,0,0.133859165,0.09058124,0.009640596,0,0,0,0.019633972,0.051356431,0.11568561,0,0.238314359,0.00300248,0.00235546,0.065387519,0.005605965,0,0.246790319,649130,42218,160411,613004,617901,38.96750037,49.09958347
2015,3,15,266.4821116,976.1666667,65.33333333,1.583333333,134,31.41666667,0.01851134,0,0,0.162243823,0.120980513,0.010134441,0,0,0,0.024517794,0.053133759,0.125285746,0,0.26037132,0.003220228,0.002473148,0.070667767,0.00588056,0,0.142579561,603684,43337,87112,578691,577166,39.50833305,51.38874992
2015,3,16,265.8011093,975.5833333,68.375,1.458333333,77.125,5.375,0.015607729,0.007404354,0,0.189067249,0.180102969,0.009798593,0,0,0,0.011282287,0.046372855,0.171610196,0,0.229217341,0.002707636,0.002138722,0.064748923,0.004959294,0,0.064981853,708367,46470,46127,689171,691196,52.12166627,65.04374949
2015,3,17,268.727506,973.2083333,66.83333333,3.791666667,112.0416667,25.20833333,0.014714406,0.009144928,0,0.14317256,0.182167184,0.010171611,0,0,0,0.010911264,0.042336862,0.148805515,0,0.22520782,0.002541868,0.002126503,0.024138083,0.0044186,0,0.180142797,724664,24297,131720,703627,708898,44.57374954,55.91166687
2015,3,18,268.5103137,974.5833333,72,3.208333333,74,68.75,0.014808505,0.007618256,0,0.144216358,0.157893206,0.010068564,0,0,0,0.012560427,0.039734054,0.161320036,0,0.226140314,0.002648383,0.002122031,0.011150357,0.005188725,0,0.204530785,721950,12026,147278,700523,713809,44.83416637,56.36583344
2015,3,19,270.4325371,971.625,81.33333333,3.25,54.79166667,81.04166667,0.014985164,0,0,0.13272243,0.109291293,0.010856214,0,0,0,0.015194939,0.040668849,0.088559743,0,0.23616896,0.002669205,0.002196127,0.016476736,0.00440238,0,0.325807959,691217,14085,224718,649583,665172,37.04416665,49.44875018
2015,3,20,269.9843368,948.375,78.875,3.833333333,41,54.75,0.014375166,0,0,0.120380184,0.0859198,0.009835782,0,0,0,0.026472528,0.038110275,0.096581539,0,0.220654872,0.002502203,0.002069624,0.012031124,0.004429887,0,0.366637017,739748,14077,271209,657649,687337,37.63374964,49.4133331
2015,3,21,269.7073377,964.25,87.875,4,44.08333333,86.66666667,0.016420045,0,0,0.147503129,0.090376159,0.009907786,0,0,0,0.016906419,0.044147906,0.135075593,0,0.247358277,0.002804605,0.002206107,0.01522305,0.00503344,0,0.267037483,659986,11821,175943,621875,629202,41.41208267,51.96791665
2015,3,22,270.1506882,966.375,82.95833333,2.958333333,55.45833333,73.58333333,0.01700259,0,0,0.14821707,0.059141911,0.009729197,0,0,0,0.040544264,0.045408863,0.096924005,0,0.264618921,0.002264527,0.002305051,0.021260938,0.005260121,0,0.287322542,616906,14206,177235,583791,585001,38.77791603,50.8683335
2015,3,23,269.5991669,963.875,91.91666667,1.833333333,107.625,87.58333333,0.014888179,0.022176784,0,0.172251331,0.144904508,0.010355698,0,0,0,0.008592119,0.042242102,0.147876464,0,0.231758608,0.001387291,0.002115726,0.016200213,0.00484913,0,0.180401846,704250,13223,126811,705367,707119,51.27916686,63.28041681
2015,3,24,269.8896116,962.4583333,81.875,4.75,53.875,72.41666667,0.014407104,0.016129401,0,0.137083784,0.138288854,0.010499023,0,0,0,0.016586172,0.037429721,0.106230226,0,0.21933083,0.001335384,0.002102491,0.017020105,0.004642946,0,0.278913959,744355,13857,208319,718792,722836,44.53291631,55.64750067
